Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
12240;09.12.2023 12:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03595310842263833;0.07054784955142289;0.027321472596911773;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013529213076428296;0.021836692031693982;0.01300999999999999;0.0028023912342699086;0.0009518051920765025;0.00022296072841530037;0.0027783309844262296;0.006407805267759563;0;0;0.0013572476999461586;0;0.002933707735926502;0.012000887542613458;0.0019876630626615255;0.02496935877473187;0.024766334657117698
12300;09.12.2023 13:00;0.014666666666666665;0;0;0;0;0;0.005666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01803644154595726;0.001729302645268933;0.004054494001819372;0.01516953103526821;0;0;0;0;0;0;0.00860419759257752;0;0;0;0;0.010708343016666663;0.0013180634064976094;0.015225477645901639;0.01300999999999999;0.00013248789400146778;0.0009560499961748636;0.00021474861939890707;0.0027770157213114757;0.0064081253114754095;0.0010153563447510387;0.002036298701455569;0.0013479925147285153;0.00012777260954979024;0.0029198817151506688;0.011935292183949757;0.0009287083775901496;0.025111190678400983;0.025591307705903298
12360;09.12.2023 14:00;0.015999999999999997;0.019666666666666662;0;0;0;0;0.019666666666666662;0;0;0;0.3718085099720492;0;0;0;0;0;0;0;0;0.1407193825314603;0;0;0;0.6149203490139672;0;0;0;0.01907809430688747;0;0;0.016621131889702843;0;0.019141256531156066;0;0;0;0;0.010671331857102364;0;0;0;0;0.009444398099999998;0.0013509101248839334;0.014994185778415298;0.01300999999999999;0;0.0009511098836065572;0.00022598482650273218;0.0027758202822404363;0.006407804084699454;0.0010860133889192092;0.002118305172586409;0.001334405381420556;0.00011189807982319995;0.003016550201410504;0.011887377198199444;0.000677804800640314;0.025194578401738173;0.025402514799135106
12420;09.12.2023 15:00;0.011666666666666665;0.019999999999999997;0.0019999999999999996;0.0009999999999999998;0;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0.020097319789384657;0;0;0;0;0;0;0;0.0013954734591881774;0;0;0;0;0.029576354903403334;0;0;0;0;0;0;0;0;0;0.006764962266666666;0.0013750994335365886;0.01608149404644809;0.01300999999999999;0.0025565176692800883;0.0009488986748633878;0.000223089813387978;0.0027781630683060094;0.006412563549180329;0.0010946485865547919;0.0020920833019515196;0.0013588178800841208;0.00028047406022163655;0.002967996784653954;0.011943542540044002;0.0019464734084650816;0.025132664440858276;0.02543033135654327
12480;09.12.2023 16:00;0.015666666666666666;0.011333333333333332;0.008666666666666665;0.004333333333333332;0;0;0.004333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015084222512322363;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07019352424970124;0.009444398099999998;0.0013163345113778833;0.02404158405409836;0.01300999999999999;0.0006372537985456241;0.000951086337978142;0.00021944411775956288;0.0027769717322404367;0.006412804336065574;0.0010701948136276954;0.0021041013897265828;0.001333392818489713;0.0002796991932481791;0.0029635110947704973;0.012110203064309887;0.0019510404935585033;0.024798138395054323;0.02563396211160435
12540;09.12.2023 17:00;0.019999999999999997;0.005333333333333332;0.014666666666666665;0.007333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002592432295503125;0;0;0;0;0.0418641607344265;0;0;0;0;0;0;0.2787399001596715;0;0.01956628119264192;0.010704906099999998;0.0013625695769127557;0.019486141904918035;0.01300999999999999;0.0024441358294156165;0.0009541889163934427;0.000217633781420765;0.00277675306830601;0.0064078530601092915;0.0010820857186099593;0.0020791374951284023;0.0013776105964733382;0.0002822784580470202;0.003025501739416939;0.012008621153469371;0.0019872015976805314;0.024933208632419976;0.02492715826209661
12600;09.12.2023 18:00;0.018;0.005333333333333332;0.011666666666666665;0.005833333333333333;0;0;0.01533333333333333;0;0;0;0.1523325478032787;0;0;0;0.5730012834083744;0;0.5640026073543176;0.04335894742018033;0;0;0;0;0;0;0;0;0;0.019500634752183398;0;0;0;0;0.006700973787712202;0;0;0;0;0;0;0.9086078107099219;0;0;0.009444398099999998;0.0013735849270222003;0.014332468626229508;0.012576333333333325;0;0.0009454389297814203;0.00022707904371584693;0.0027790264762295076;0.006407861478142076;0.0010806330124948974;0.0021146275602650292;0.001363211435925293;0.00028101628863451053;0.0030209728430555726;0.011864578659446923;0.001979264941511831;0.024652296271739593;0.024947055665392542
12660;09.12.2023 19:00;0.019999999999999997;0.019999999999999997;0;0;0;0;0.014666666666666665;0;0;0;0.0038817112021857993;0;0;0;0.8987685937462644;0;0.4418568800854015;0;0;0;0;0;0;0;0;0;0;0.019129583726749656;0;0;0;0;0;0;0;0;0;0;0;0.627487153643053;0;0;0.009444398099999998;0.0013744581396401194;0.015189207278961748;0.01300999999999999;0;0.0009499775909836062;0.00022173076830601075;0.0027811824844262284;0.0064075164180327875;0.0010275195686073129;0.0021050636840933977;0.0013694994947758765;0.0002756353107235447;0.0029996046435426154;0.011990827816357161;0.0019326930663836276;0.0248648687473215;0.024541506457470597
12720;09.12.2023 20:00;0.016666666666666663;0.009333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0.4115761824101335;0;0;0;0;0;0;0;0;0;0;0;0;0.013787355873639369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013572050078644725;0.020278058108469943;0.01300999999999999;0.0006571904979352719;0.0009563887060109292;0.00022022828142076505;0.0027776180327868842;0.006407966262295081;0.001096195158149624;0.0020688400922755854;0.001347022183817083;0.0002791600928707909;0.002974156895186375;0.011851798067154704;0.0020184605617245967;0.024931533592415567;0.0249986296192626
12780;09.12.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008823201921758464;0;0;0.02137107105310346;0;0.025857756515096513;0;0;0;0;0.012714467469500812;0;0;0;0;0.010704906099999998;0.0013447383066890611;0.023665623286338807;0.01300999999999999;0.00148880726137752;0.0009509875095628414;0.00021724564344262288;0.0027788318259562832;0.006407804084699453;0.0010923231868080435;0.0021112409993022494;0.0013434481668483107;6.25537256150104E-05;0.0030232706894619114;0.011856062631434922;0.0004343568882954082;0.024942827461752658;0.02514278233536839
12840;09.12.2023 22:00;0.011666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015798086453291643;0;0;0.004030513946571139;0;0.02826995415231404;0;0;0;0;0.0030634650668171105;0;0;0;0;0.009444398099999998;0.001323076554265441;0.014547120912841525;0.01300999999999999;0.0004943183711682002;0.0009495794994535516;0.00022803988797814197;0.0027769201202185777;0.006412826961748635;0.0010686454542168473;0.0020876278168215166;0.0013375402168893681;0.00023267875211938782;0.0030066178928242976;0.01198636326483157;0.0015776777400737067;0.024422191965654573;0.025055867237268686
12900;09.12.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01142856567379263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013371124303854013;0.014035428628961745;0.01300999999999999;0.001014593938399191;0.00095128842568306;0.00022072077431693976;0.002776840546448087;0.006412706281420765;0.0010637532085866152;0.002137078619747347;0.0013728849926101648;0.000278547564367524;0.0029573491993323104;0.01209529397352803;0.002021091529242508;0.02486775217707121;0
12960;10.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011966043016666664;0.0013474403877006933;0.02552686761857923;0.01300999999999999;0.002769509316278259;0.0009493589142076501;0.00021501545710382507;0.002775712645628414;0.00641295012021858;0.001075117088076845;0.0021042358754595272;0.0013421206949939964;0.00027922109399231286;0.002992021844703455;0.01212900344107522;0.001999969452902391;0.025124311070115382;0
13020;10.12.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007818223849999998;0.0013743393969712753;0.013466422325683056;0.01300999999999999;0.002813483376384099;0.0009557409562841533;0.0002280084420765026;0.0027790697658469934;0.006407823546448086;0.0010983554691913805;0.0020754346395735128;0.0013672232734692703;0.0002785680856681435;0.0029516963318065303;0.012065931989550001;0.0019361874458577572;0.024497009637957305;0
13080;10.12.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009805022349999998;0.0013083451282705015;0.017128656800819674;0.01300999999999999;0.0028150733832524215;0.0009496213612021855;0.00022119437377049169;0.002780951768579234;0.006407904797814209;0.001077100106932599;0.0021162811190617494;0.0013219815519146193;0.00027767883787873;0.002984277688093517;0.011961268798983776;0.001988584519943962;0.02520950657514911;0
13140;10.12.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010708343016666663;0.0013422725282459167;0.015402705737704919;0.01300999999999999;0.002791850390041899;0.0009474271702185789;0.00021882229344262293;0.0027797470090163926;0.006407859882513662;0.0010751465322494252;0.0020997951920152785;0.0013467973056805204;0.00028023573058915215;0.0030225335755013154;0.011767876039018231;0.0019473762153326192;0.02531738580955076;0
13200;10.12.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008180453183333332;0.001359736341766645;0.01968091413688524;0.01300999999999999;0.0028202950878705264;0.0009523755978142075;0.0002168587950819672;0.0027801395491803267;0.006407903418032787;0.001076309588932048;0.0020627843878295244;0.0013562204767468447;0.0002798834144888633;0.0030136521098255774;0.011948095887841839;0.0020055223698818947;0.0250717641457543;0
13260;10.12.2023 05:00;0.002666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002644301171399792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010708343016666663;0.0013377513875741025;0.02408499502841529;0.01300999999999999;0.0023986362116637894;0.0009540233379781421;0.00022630543497267753;0.0027758327841530045;0.006407786677595628;0.0010744744160046443;0.002145201186847346;0.0013413696522672925;0.000280738334954091;0.00294933848399953;0.012146674742070965;0.0019606673058297362;0.025285782040067654;0
13320;10.12.2023 06:00;0.019999999999999997;0;0.0029999999999999996;0.0014999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018997926157131636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013440280736517487;0.01947186221994535;0.01300999999999999;0;0.0009489043352459012;0.00022333586256830583;0.0027769999926229505;0.006408016010928962;0.001060137121512627;0.0020632360833428144;0.0013284382667803254;0.000277857422895285;0.0029465899338006005;0.01197835923617749;0.001962028118718448;0.025078799756301465;0.024770800736907055
13380;10.12.2023 07:00;0.007333333333333332;0.012666666666666665;0;0;0;0;0;0.029678901645481263;0.03315682912285466;0.009442872197154398;0.44251145642013673;0.008666609804098365;0.0029380781352480274;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006861250298771032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0005009762092812733;0.01502882708333333;0.01300999999999999;0.0018121124485022998;0.0009480628806010925;0.00021878462431693997;0.002780092653005463;0.006412948191256829;0.0010829749638575274;0.0021036859626548084;0.001373598553232968;0.0002805924745063504;0.002953232252690239;0.012292315822495018;0.001986014714072219;0.024787150577371422;0.02479804867495232
13440;10.12.2023 08:00;0.011333333333333332;0.013666666666666664;0.009999999999999998;0.004999999999999999;0;0;0.0016666666666666663;0.03394797699708471;0.03812670631608589;0.008779649053618981;0.14850910654644808;0.01733321960819673;0.005086316853500795;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010638885706959268;0;0;0;0;0;0;0;0;0;0;0.43084658545355153;0;0;0;0.009444398099999998;0.0005692337590771259;0.017121351344262292;0.01300999999999999;0.0012549786202638708;0.0009519075994535517;0.00021842337349726776;0.00278002698989071;0.006406522144808743;0.0010792623755962254;0.002046002849943247;0.0013393708288856074;0.00028311313323988374;0.003032084709396451;0.012268976423969206;0.0019736884588797935;0.02436738452151301;0.024888516889726205
13500;10.12.2023 09:00;0.018999999999999996;0.019999999999999997;0.0009999999999999998;0.0004999999999999999;0;0;0.019999999999999997;0;0;0.011671255279689997;0.3413152198081147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017298879773307685;0;0;0;0;0;0;0;0;0;0;0.3397776767759562;0;0;0;0.009444398099999998;0.0003199273810689056;0.016451310618032785;0.01300999999999999;0.00022324458641447578;0.0009553237986338798;0.00022611755491803266;0.002778380954371584;0.006414382562841528;0.001078739788513137;0.002089810210816857;0.0013498891819519233;0.00027366554367108745;0.003000216748393932;0.011962326243412251;0.0019412497194326328;0.025116895050918308;0.025244666087530683
13560;10.12.2023 10:00;0.014333333333333332;0.013999999999999999;0.004999999999999999;0.0024999999999999996;0;0;0.010666666666666665;0;0;0;0.21505576017423508;0;0;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01684793342370818;0;0.007181220820104287;0.01404098057567815;0.007635159164385955;0;0;0.11781889617486332;0;0.6672249939598363;0;0.1113980630081966;0;0.8641234632477531;0;0.006523768516666665;0.0013479668495125288;0.017869744658469938;0.01300999999999999;0.0003007311894945587;0.0009473084319672128;0.00022222356912568288;0.002777485574590163;0.006407625117486338;0.0010610867120916028;0.0010378490428648208;0.0006878162654107397;0.0001408747733369758;0.0029629026063562394;0.011857758430709431;0.0019341719866331438;0.024930380622432077;0.025217361796708235
13620;10.12.2023 11:00;0;0;0;0;0;0;0;0;0;0;0.4120727621687705;0;0;0;0;0;0;0;0;0.12910935091546807;0;0;0;0.5423648490574327;0;0;0;0.018755042232713647;0;0.014044940870533745;0.02760945461563795;0.014987857573114731;0;0;0;0;0;0;0.00041068949453551844;0;0.08156331714861165;0;0.0042478789333333326;0.0013388764776991024;0.017426037295081964;0.01300999999999999;0;0.0009519045666666664;0.00021916026557377056;0.002776736778688523;0.00641301512295082;0.0010733042374314055;0;0;0;0.0031312239086252365;0.011967267095901516;0.001957811187535821;0.02562614285645111;0.024802496765065858
13680;10.12.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013088103724436877;0;0;0;0;0;0;0;0.015172246326470303;0;0.004161196415586351;0.007738854685440684;0.004604896121469308;0;0;0;0;0;0;0;0;0;0;0.009433350499999998;0.0013310346327086923;0.01753662498169398;0.01300999999999999;0.0006101332266228394;0.0009513133653005464;0.00022129924918032784;0.002776797355191256;0.006409670989071036;0.0011175805021635293;0.0014902890938542075;0.0009694546601272832;0.00020355839395415804;0.003010427874921562;0.012194089528800585;0.002012905722260392;0.024725349173403233;0.02489549585628974
13740;10.12.2023 13:00;0.0033333333333333327;0.0033333333333333327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018815507585385197;0;0.0016134903728170027;0.0032677230126290616;0.0017298565315437857;0.04165194279013143;0;0;0;0;0;0;0.5626993340702339;0.0078057375355191265;0;0.0094443981;0.0013316713240882213;0.01740500238907103;0.01300999999999999;0;0.0009541120010928962;0.00022405183278688507;0.0027762815601092886;0.006407926109289616;0.001085226082056217;0.0018433380694648106;0.0011697406808210695;0.00025341583569285866;0.0029756123887025175;0.011936033465707712;0.0019542057714410734;0.024847758736192976;0.024944678809255025
13800;10.12.2023 14:00;0.016666666666666663;0;0.016666666666666663;0.008333333333333331;0;0;0.01533333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032033483009586456;0;0.014118817865275987;0.02725859774387688;0.014905413614584981;0.011295840964572479;0;0;0;0;0;0;0.8375924093090146;0.43248685963114725;0;0.0094443981;0.001315622214984356;0.017562262345081965;0.01300999999999999;0.002311285916619371;0.0009467737322404368;0.0002180795852459017;0.002776436480874316;0.006415777532786884;0.0010927882215550969;0;0;0;0.0029578993282492606;0.011949188059511187;0.00195107094129111;0.025564859245040455;0.024613122685740757
13860;10.12.2023 15:00;0.0019999999999999996;0;0.010999999999999998;0.005499999999999999;0.018;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011532729558388032;0.021864586666087916;0.012679711949308888;0;0;0;0;0;0;0;0.4666274376310221;0.06264442507377047;0;0.00981767503333333;0.0013658416634273673;0.019501466461748638;0.01300999999999999;0.002789097223868117;0.0009492687554644805;0.00021697465382513657;0.002778831825956283;0.006409994836065572;0.0010876241851594886;0.00037315774369674854;0.00022741548070854766;5.7381543303615474E-05;0.0030494541786604;0.012013450311678714;0.0019851346438645866;0.025116219769545332;0.024424534532955112
13920;10.12.2023 16:00;0.016999999999999998;0;0.0029999999999999996;0.0014999999999999998;0.019999999999999997;0;0.012666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016431578036423235;0;0;0.009824985473887828;0;0;0;0;0;0;0.006218642541480124;0;0;0;0;0.0094443981;0.0013377598003295153;0.02034048699016393;0.01300999999999999;0.00042680673143763947;0.0009539626038251366;0.00023021817131147523;0.002775730715846993;0.00641160424863388;0.0010514730063529724;0.002074084096120315;0.0013558500602039536;0.0001741059116010324;0.003042466417475151;0.01177161996469326;0.0012140580136964197;0.02493412727387993;0.02512803338756101
13980;10.12.2023 17:00;0.014333333333333332;0;0.0016666666666666663;0.0008333333333333332;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01324400509875504;0;0.006386053921157169;0.02694134704374689;0.006735575452426173;0.0273634106464303;0;0;0;0;0.009464603770720965;0;0;0;0;0.0094443981;0.0013504737637212308;0.020728993985245893;0.01300999999999999;0.0008496509348536882;0.0009540114295081969;0.00021412983934426238;0.002780262232240438;0.006407677732240437;0.0010831107681590405;0.0011399377015157064;0.000720898660999596;0;0.0029815352633706473;0.012177992676551945;0.0008211241676158215;0.025603220234575418;0.02469316646441008
14040;10.12.2023 18:00;0.011666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010865378847397335;0;0.014036994396056225;0.028067672936662007;0.015142166844227428;0.02063178152446911;0;0;0;0;0;0;0;0;0;0.0081838901;0.001364828026570257;0.01976833492841529;0.01300999999999999;0.0011244588523605682;0.0009536177426229507;0.00022571738661202178;0.002777886888797815;0.006408386229508196;0.0010908533540693068;0;0;0;0.0030267382977774222;0.012163973909228645;0.0019650010139925407;0.024737921260433452;0.02472334274625841
14100;10.12.2023 19:00;0.019999999999999997;0.0006666666666666665;0.003666666666666666;0.001833333333333333;0;0;0.010333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03156073098178544;0;0.01854339694463186;0;0.006746334400479227;0.01189167083071151;0.00720243915894713;0.025604008063738363;0;0;0;0;0;0;0;0;0;0.0094443981;0.001353461740713075;0.021117651507103825;0.01300999999999999;4.144269290184497E-05;0.0009461657174863384;0.00022165511612021839;0.0027767750254098366;0.006408443368852457;0.0010722603820091164;0.0011084318130185813;0.0006773661862807676;0.00015285954564776767;0.003008882324112588;0.012430545047410473;0.0019683437889424222;0.025485833587294997;0.025220192230895968
14160;10.12.2023 20:00;0.019999999999999997;0.004999999999999999;0;0;0;0;0.008666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29425830141378073;0;0.01889896230073463;0;0;0.020884239152063246;0;0.023506483791861515;0;0;0;0;0.012174777792819677;0;0;0;0;0.0107035021;0.0013569523871570332;0.019752289968306008;0.01300999999999999;0;0.0009517998734972676;0.00021726959207650276;0.002780467139344263;0.006415684759562839;0.0010877579717978342;0.0020749830464996772;0.001365799408883497;6.964303572581092E-05;0.0030044014925196968;0.012125373360111146;0.0004904430190977875;0.024965703439732253;0.024881479934839155
14220;10.12.2023 21:00;0.016999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016030468648141713;0;0;0.003948673307941173;0;0;0.04916074195543351;0;0;0;0.002462610606877044;0;0;0;0;0.0107035021;0.0013716134317149058;0.016071552185519124;0.01300999999999999;0.0005139414171368314;0.0009545389079234973;0.00022472945218579226;0.0027794638852459016;0.006408121549180328;0.0010880282732007869;0.0021217171642157165;0.0013105732404502966;0.0002466212815109904;0.0015340614494610781;0.012225179365142454;0.001658626805642731;0.024829109951932625;0.024810414963665355
14280;10.12.2023 22:00;0.012999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011633527304533238;0;0;0;0;0;0.0991946157645161;0;0;0;0;0;0;0;0;0.0081852941;0.001370524402757471;0.015379702858469943;0.01300999999999999;0.001012865058211333;0.0009506935218579232;0.00022225814590163916;0.002777531203005465;0.006409834008196721;0.0011005983463330835;0.0020862288240713145;0.0013583751184436858;0.0002788946013804231;0;0.012123806833889455;0.001955232891445873;0.025116488896538162;0.025112971727054487
14340;10.12.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05256139901273484;0;0;0;0;0;0;0;0;0.010709948099999998;0.001342931797065376;0.014660893781147535;0.01300999999999999;0.0028240442099305304;0.0009464738877049181;0.00021833922322404375;0.002783002694808743;0.006411902434426229;0.0010876323667735814;0.0021289393594262603;0.0013426716406038756;0.00028185812318037195;0.001410522870497897;0.011712073123602005;0.001971188799858883;0.025223874296103708;0.00039065235228761294
14400;11.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107059841;0.0013554249731307704;0.015287862760655734;0.01300999999999999;0.0028070942525070235;0.0009545193090163937;0.0002171264898907103;0.0027768408442622947;0.006407794663934426;0.00108284618871703;0.0020954953464932687;0.0013528920878524509;0.0002751959890027147;0.0029322200020496826;0.012365339714643047;0.002003590015561142;0.02454477090252371;0
14460;11.12.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013452002122346784;0.0264901482557377;0.01300999999999999;0.0027621090526665894;0.0009535721090163934;0.00022839017377049165;0.0027793971483606556;0.006413076106557377;0.0010853794058324588;0.0020996049665781462;0.0013485190253419758;0.00028186330593996155;0.002936982670614886;0.011951887214945596;0.0019507823415569707;0.025023008193354342;0
