Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
9540;07.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008643358490734384;0;0;0.02480160966563843;0;0;0;0;0;0;0.014609061156284877;0;0;0;0;0.0081678005;0.0012991868408012005;0.024997640554098352;0.01300999999999999;0.0026623492364660855;0.0009505764579234971;0.00021755321857923498;0.002779395104644809;0.006412929273224044;0.0010767664619676127;0.002085201132913808;0.0013671854818655509;2.660279858355247E-05;0.0029111893405340218;0.011745554303110355;0.00019237012419331178;0;0.024867196955150942
9600;07.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00043653002407972234;0;0;0;0;0;0;0.0008206565575493958;0;0;0;0.0839059659098445;0.0107035021;0.001356806799189086;0.020618214831967203;0.01300999999999999;0.0028468918443757658;0.0009530338221311478;0.0002288935939890709;0.00277354380409836;0.006412739336065573;0.0010951735376746397;0.0020961764295021504;0.0013197780866256584;0.0002719166769362576;0.002944560910568721;0.011899793058103063;0.0018675580292319403;0;0.025336568106038532
9660;07.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2614625171475408;0;0.0006131693087431682;0;0.0081852941;0.001362605869167646;0.015209386528142077;0.01300999999999999;0.0028021611961157795;0.000954760629234973;0.00021479097431693992;0.002781215420765026;0.006408016010928962;0.0010659230256236806;0.0020702353593656376;0.0013746266155513758;0.0002809787301179002;0.0029403205021160676;0.011642595089997487;0.001957237623903766;0;0.02516833875751733
9720;07.08.2023 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017964973894847826;0;0;0;0;0;0;0;0;0;0;0.5644158825956282;0;0.3894827207185789;0;0.0094443981;0.0013382567539047964;0.01582906449617486;0.01300999999999999;0.00017508782286666913;0.0009533229420765027;0.00022195190191256827;0.0027802055409836077;0.0064080224016393435;0.001075757023479855;0.0020803875880652965;0.0013203068314935704;0.0002856828683087077;0.0029485189142488093;0.012281414228867705;0.0019965816423664615;0;0.024586598832747043
9780;07.08.2023 19:00;0.003999999999999999;0;0;0;0;0;0.004999999999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01918284437350535;0;0;0;0;0;0;0;0;0;0;0.14559108129781406;0;0.06440450394262291;0;0.0094443981;0.0013611712423019363;0.01712969004972678;0.01300999999999999;0;0.0009463343677595623;0.00022801445437158454;0.0027794836319672144;0.006407776054644808;0.0010452575955038912;0.00207068731391538;0.0013475967400255438;0.00028177256983211065;0.0029361493834006037;0.012230535167530487;0.0019359488136795435;0;0.02467208336363223
9840;07.08.2023 20:00;0.013999999999999999;0.005333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33163910422251697;0;0.017234715036138486;0;0.009953191668961752;0.019474100655291773;0.010263821630524179;0;0;0;0;0;0;0.0026331831393442613;0;0;0;0.0094443981;0.001350720608718406;0.015405307685792352;0.01300999999999999;0.00022572759622551625;0.0009489504934426226;0.00021523046857923497;0.0027788806557377055;0.0064131647404371585;0.0011005654395337978;0.0006484403437024597;0.0003981054739852921;7.884156349375142E-05;0.0029903754990557177;0.012142500433376054;0.001941437240921065;0;0.024788362781916207
9900;07.08.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018562489588283534;0;0.014139173576197666;0.027607612872151705;0.01469465137535008;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.001332936729576213;0.02292904536448086;0.01300999999999999;0;0.0009559959153005465;0.0002198646483606557;0.002774050833333333;0.00640522831967213;0.001076156654377302;0;0;0;0.0030251149142410208;0.012094023653630178;0.001991245526300449;0;0.02517318172542851
9960;07.08.2023 22:00;0.0019999999999999996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0014441448218603815;0;0.004915122038228969;0.008749025407783767;0.005352637103384302;0;0;0;0;0;0;0;0;0;0;0.010708343016666665;0.0013791865191721175;0.024018137760655728;0.01300999999999999;0.0025953815132599128;0.0009550185046448087;0.00022817954316939877;0.002778632095628414;0.006415115633879779;0.001071203652410581;0.0013602393269056049;0.0008700687426471045;0.00019087333237395064;0.0029011152608447222;0.011969089992796497;0.0019544857124689243;0;0.022026123872626667
10020;07.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081788481;0.0013743060194649451;0.016288572439617486;0.01300999999999999;0.002800042509334331;0.0009461310688524587;0.00021925461885245897;0.0027763253770491797;0.006406397991803278;0.0010987703329153927;0.0021244489312303967;0.001346140735282216;0.0002812240653171686;0.002963101090978448;0.012003929984950529;0.0019448312289060674;0;0
10080;08.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008180453183333334;0.001331521603636995;0.015027368377322402;0.01300999999999999;0.0027843231744628383;0.0009499113887978143;0.00021608392868852452;0.0027786428251366114;0.006411591964480872;0.0010682895651844017;0.0021126587114862396;0.001350883334917585;0.0002795249722501552;0.0030493232936231528;0.011945836104923276;0.001971835080963113;0;0
10140;08.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013281121875718558;0.017126681306557378;0.01300999999999999;0.002789832428854523;0.0009569878601092897;0.0002267695229508196;0.002775857969945354;0.006412936207650271;0.001080856421934579;0.0021341274209057464;0.0013578986834988276;0.00027799520986895426;0.003062324994621772;0.011999466236562626;0.001971107864810308;0;0
10200;08.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01073240743333333;0.0013502093373689342;0.016457232937431693;0.01300999999999999;0.0028281873424974755;0.0009455411715846992;0.00022050713961748624;0.002776745489071037;0.006411867319672131;0.001077152282150049;0.0021207227760194044;0.0013310983316883265;0.0002743965752981903;0.002949709702138257;0.01164515398312582;0.001975945142126465;0;0
10260;08.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012099769516666666;0.0013463637158546398;0.01680704160109289;0.01300999999999999;0.002772369174689227;0.0009495402557377047;0.0002226546418032786;0.0027779014516393433;0.00640734731147541;0.0010793260653238156;0.002091529069179181;0.0013394260207034885;0.0002797660430345821;0.0029426640761620704;0.011775781499680721;0.0019806971653013065;0;0
10320;08.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013373852360033269;0.021693993230874314;0.01300999999999999;0.002797768139564408;0.0009566132461748632;0.0002143136647540983;0.002778677431693988;0.006413682325136612;0.0010695349112046046;0.002143295140074711;0.0013401759413206146;0.0002815392696171924;0.0029872473887437223;0.012111181053553025;0.0019775919643332954;0;0
10380;08.08.2023 05:00;0.008333333333333331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007821660766666667;0.0013515500184220254;0.02440677689535519;0.01300999999999999;0.002802054194344009;0.0009522729721311474;0.00022886460737704908;0.0027784379133879767;0.006412241169398908;0.001082659412904927;0.0021628724770159807;0.0013517696258292466;0.00027163584864753327;0.0029549796058610323;0.011817016230925449;0.001968628652073848;0;0.001726195447101223
10440;08.08.2023 06:00;0;0;0;0;0;0;0;0.030672479754447524;0.03327489670406019;0.004900746040251585;0.20203137465510942;0.008666609804098365;0.0021442182033470014;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005590754177957067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010709948099999998;0.0009131023373159216;0.018671821380874313;0.01300999999999999;0.002061882370197115;0.000946806277595628;0.00022000946775956276;0.0027786642631147523;0.006408037893442623;0.0010996231440926526;0.0020991465846983155;0.0013472695643117088;0.00027445202778485336;0.0030068132803896456;0.011943457089458747;0.0019736542977311588;0;0.024727587736137122
10500;08.08.2023 07:00;0;0;0;0;0;0;0;0;0;0.009610729687285442;0.2426014478852458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018755767304875416;0;0;0.007614791221500831;0;0;0;0;0;0;0.004557900654468218;0;0;0;0;0.0081788481;0.0004948977962539999;0.01712091827240437;0.01300999999999999;0;0.0009518630150273223;0.00022179204672131148;0.0027800134379781407;0.00640819662295082;0.001075762990440599;0.002095649406523022;0.0013548991725866966;0.000199809207760492;0.002943885778296183;0.011994201068457375;0.0013856832488417408;0;0.02499970930094226
10560;08.08.2023 08:00;0;0;0;0;0;0;0;0;0;0;0.3718085099720492;0;0;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00656680787635305;0;0;0.018942127251814437;0;0;0;0.146351934490601;0;0;0.01185347639773986;0;0;0;0;0.010708343016666665;0.0013576280687391555;0.016450928734972677;0.01300999999999999;0.0018508118811755086;0.000954620343169399;0.00021747841967213117;0.002779542981693988;0.006413507153005464;0.0010660479312277777;0.002148870660863303;0.0013413821190576172;8.353386385221323E-05;0.003001272092290587;0.012027102482953243;0.0005531614750134329;0;0.025511948759182647
10620;08.08.2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018470422026796513;0;0;0;0;0.006098603202864698;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013488494123115704;0.01577151757759562;0.01300999999999999;0;0.0009489671650273221;0.00022674977213114748;0.0027806954024590155;0.006413310677595627;0.0010838412637839503;0.002084267213754162;0.0013603051792902229;0.00027457995432139616;0.0028922613060326733;0.01194372023729417;0.0019602029691298917;0;0.02472951319368733
10680;08.08.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010900859023979529;0;0.003568959709469788;0.007309430647337186;0.004027878499817872;0.03566124649786824;0;0;0;0;0;0;0;0;0;0.0094443981;0.001358124974235295;0.015290212528415295;0.01300999999999999;0.0011773895832240034;0.000948396583060109;0.00022129672868852448;0.0027787413614754086;0.006412970568306012;0.001084500496470298;0.0015277062199261498;0.0009929563702723643;0.00020769241194276507;0.0030372367233757265;0.011954778963134911;0.0019940157772082843;0;0.025327600899323774
10740;08.08.2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01392444392199352;0.02755289529906212;0.014799569191677188;0;0;0;0;0;0;0;0;0;0;0.01064780835;0.0013755211268583491;0.022202665752459015;0.01300999999999999;0.0028184597956729565;0.000952168736885246;0.0002152249912568306;0.0027775577057377035;0.006407706579234973;0.0010561656203423792;0;0;0;0.0031166795326021805;0.01199720019249079;0.001990932259964781;0;0.024252928035638322
10800;08.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01432723956168175;0.02635116410229845;0.015069493701326679;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.001385923277369664;0.024022682599453546;0.01300999999999999;0.002779973614657052;0.0009545821543715848;0.00022111080163934426;0.002778420890710382;0.006413081713114753;0.0011159420418611894;0;0;9.033579885289463E-06;0.0030620452668167143;0.011996145958042008;0.0019470615293143195;0;0.025125014721826752
10860;08.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014146737110298218;0.02702419751414653;0.01505682941042463;0;0;0;0;0;0;0;0;0;0;0.00824098785;0.0013541258494125577;0.017120779829508194;0.01300999999999999;0.0028143368351135224;0.0009467387743169395;0.00022845998306010915;0.0027764074426229503;0.006413018625683059;0.0010801481014771576;0;0;0;0.0029564829869300393;0.012166076800798873;0.0019782989285261027;0;0.024677019612505957
10920;08.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012081451096148743;0;0.005164028745937004;0.013221740144277109;0.005577581559381604;0;0;0;0;0;0.0021812288492432308;0;0;0;0;0.01064780835;0.0013420389801192503;0.016447512637704918;0.01300999999999999;0.001046009907800072;0.0009508351696721309;0.00022053278524590154;0.0027778825581967212;0.006409776584699451;0.0010762962996101982;0.0013382771483945522;0.0008485134557911834;0.00014235960452891816;0.003005348874868106;0.012356098060882023;0.0017323711385763938;0;0.025133281891746722
10980;08.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006351622675756189;0;0;0.021089326342264476;0;0;0;0;0;0;0.013137022399282718;0;0;0;0;0.008185294099999999;0.0013562396347026003;0.01682465975491803;0.01300999999999999;0.0017926673350635368;0.000951501331967213;0.00021569604863387975;0.0027792377221311465;0.006407849724043714;0.001062806900298685;0.002127802727646344;0.0013673081048739153;6.651617471150114E-05;0.003007086494199946;0.011980641545239578;0.0003967309516093602;0;0.024759027601430453
11040;08.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009500091849999998;0.0013623345511190861;0.016353626404098355;0.01300999999999999;0.002775638511351959;0.0009526188778688525;0.00022180353360655731;0.0027796226155737693;0.006410765642076501;0.0010694722658994731;0.0020760236206659385;0.001373322221629229;0.00027684201817839197;0.00301476926115283;0.011882439440292806;0.0019735876344524946;0;0.024562590643461956
11100;08.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013196301198907068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013566331363051463;0.016449611938524587;0.01300999999999999;0.0009092279262535309;0.0009545356882513659;0.00022837327404371568;0.0027792423095628405;0.0064130792923497255;0.0010813783032712506;0.002127865177273337;0.0013495783171054475;0.0002784136101774798;0.003083743692093643;0.012086821859040857;0.0020141265872255214;0;0.024817667539140182
11160;08.08.2023 18:00;0;0;0;0;0;0;0;0;0;0;0.14849403386885246;0;0;0;0;0;0;0;0;0.08201181646467513;0;0.25986623025115174;0;0;0;0;0;0.019777439020071685;0;0;0;0;0;0;0;0;0;0;0;0.6621338076907951;0;0;0.0081852941;0.0013538809010594948;0.01981399903797814;0.01300999999999999;0;0.0009457410754098357;0.00021999821939890703;0.002778127074590162;0.00641310630874317;0.0010807987233763022;0.002033069848083477;0.0013414782611701416;0.00028076366935282215;0.003005113914742379;0.011949102372355762;0.0020250202797164147;0;0.025381910204005285
11220;08.08.2023 19:00;0.012999999999999998;0;0.003999999999999999;0.0019999999999999996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011341621922525384;0.012851692430937362;0.02468029618738633;0.010009099501640403;0;0;0;0;0;0;0;0;0.8079088956114879;0;0;0.0094443981;0.0013339555563335597;0.02316789141502732;0.01300999999999999;0.0010172931633967033;0.0009525541428961748;0.00021607569863387973;0.002780684700273224;0.006412888655737704;0.0006731143121774948;0.0012902019310478158;0.0013571151791304122;0.00017890226454715747;0.0029530341267557897;0.01214013572782535;0.0019574450916336164;0;0.025522526127949405
11280;08.08.2023 20:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018973543697842526;0.035890120756140335;0.06947286976266476;0.02756007561892355;0;0;0;0;0;0;0;0;0.37285694065284497;0;0;0.0081852941;0.0013374346598776035;0.015808311049453554;0.01300999999999999;0;0.0009547403355191256;0.0002232407516393442;0.002777995710382513;0.006409733748633878;0;0;0.0013636512110703858;0;0.002979623420990944;0.011815795754899517;0.0019406654511203243;0;0.02495904240934968
11340;08.08.2023 21:00;0.019999999999999997;0;0.0016666666666666663;0.0008333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017127000667216646;0.007460255466746815;0.014423515445655226;0.026373767470601224;0;0;0;0;0;0;0.01300649500151802;0;0;0;0;0.0094443981;0.0013260737711569845;0.013618433275136609;0.01300999999999999;0.0003188452241210544;0.0009438291969945351;0.0002264715901639343;0.0027774864707650264;0.006407310614754099;0.000881659216301412;0.001701433279340717;0.0013322047571001946;1.4701988794305488E-05;0.003014652340619011;0.01177338060629073;0.0003860261947209083;0;0.025245287695790285
11400;08.08.2023 22:00;0.004999999999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016950859845434527;0;0;0.005982068896275078;0;0;0;0;0;0;0.0040474771939408875;0;0;0;0;0.010708343016666665;0.0013178143051995532;0.02491438786010928;0.01300999999999999;0.0002687915685798056;0.0009531181797814204;0.00021955986530054641;0.0027813977549180327;0.006413363497267759;0.0010751621533409352;0.0020573833339196717;0.0013823907562697706;0.0002246012786442911;0.002977603388079;0.011718547042732579;0.0015210883448526415;0;0.02320012722356367
11460;08.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013375109566766763;0.01304977509453552;0.01300999999999999;0.002817938891077505;0.0009550554349726776;0.00021957366530054646;0.0027781208114754097;0.006406964483606557;0.0010879759701089206;0.0021012399572383723;0.0013588487167751136;0.0002824271736839865;0.0030402703455862687;0.012173044414048942;0.001984688337210944;0;0
11520;09.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107049061;0.0013335879556371868;0.02438612624863388;0.01300999999999999;0.0027376685879022503;0.000945540053005464;0.00022273965792349721;0.0027789666538251367;0.006407716661202185;0.001109552020170801;0.0020843625547255296;0.00134080392453711;0.0002824701316195514;0.003000267020457485;0.011878764299121217;0.0019942520781523814;0;0
11580;09.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013459115871417165;0.01948642029344262;0.01300999999999999;0.002857983327716367;0.0009497317532786881;0.00022267035464480862;0.002778831825956285;0.006412683762295082;0.0010727636934196297;0.002091581135024552;0.0013476267495673815;0.0002802238703229047;0.0030191299370124105;0.012074631063830386;0.0019425657221289973;0;0
11640;09.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013458388582747209;0.014669686134153;0.01300999999999999;0.002803055978186746;0.000955744736065574;0.0002222159491803278;0.0027779219289617487;0.006407882158469946;0.0010685159072743452;0.0020634835636562515;0.0013558635858315418;0.00027587699431972105;0.002941381560245409;0.012053551634989453;0.001967423988345026;0;0
11700;09.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009388704349999999;0.0013622173952222193;0.015284269582240433;0.01300999999999999;0.002754147660622989;0.0009528604614754097;0.00021453719480874313;0.002773986398907104;0.006407472153005466;0.0010794166171770121;0.002125669421285308;0.0013828316996278341;0.00027864836441542936;0.0029925377244552293;0.01208324275553385;0.0019712055075452213;0;0
11760;09.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013481847590320686;0.015365244982240435;0.01300999999999999;0.002776181247300991;0.000946939225956284;0.0002267296426229507;0.002778333315027322;0.006413600972677596;0.001082106338615327;0.0020543423052344838;0.0013614383580445592;0.00027794645677074156;0.0030528092990240686;0.01236580768556642;0.001974599188101182;0;0
11820;09.08.2023 05:00;0.005666666666666666;0;0.0019999999999999996;0.0009999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00824098785;0.0013856685083604686;0.02801353569180327;0.01300999999999999;0.002765631078850898;0.0009489009357923496;0.00022138422868852442;0.0027782026693989074;0.006407219409836067;0.0010689220058903446;0.0021461069127716357;0.0013703019927199258;0.00027676844697387766;0.003067839657545;0.012119479761550353;0.001968468403373473;0;0.0012566065939696711
11880;09.08.2023 06:00;0;0;0;0;0;0;0;0.03134489199157484;0.031572985725451266;0.004444859041045054;0.2188690891359837;0.008666609804098365;0.0026282307505651535;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005148971961411446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0009444174939764261;0.0184542032057377;0.01300999999999999;0.0020649422652714226;0.0009548817019125683;0.0002228099030054644;0.0027789416265027317;0.006408040816939891;0.001098878299620163;0.002141459611791942;0.0013445380526244778;0.00028339488759555035;0.003037062337949504;0.011974882684292377;0.00192729390711622;0;0.025334312906907387
11940;09.08.2023 07:00;0;0;0;0;0;0;0;0;0;0.00829801961178216;0.19018457712021855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019172555863864623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010659933949999997;0.0005926180212451115;0.016446360288524586;0.01300999999999999;0;0.0009535555601092895;0.0002157143601092896;0.002778643636612022;0.006413163199453552;0.0010895577638205462;0.0021121892611025168;0.0013595822440563706;0.00028421177935763673;0.003026221423536303;0.012013213559869167;0.002000313988218306;0;0.025105677988313275
12000;09.08.2023 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015027211018355432;0;0;0;0;0;0;0;0;0;0;0;0;0.35861219318579207;0;0.009444398099999998;0.001345631382400005;0.016829615251092896;0.01300999999999999;0.00045770433638756295;0.0009464608434426225;0.00022774364371584688;0.0027752073688524586;0.006413177133879782;0.0010874205456142645;0.00207365209255081;0.0013613273119809856;0.00027841696415128217;0.0029281598586001737;0.0118438218307921;0.002036647141610614;0;0.02490801117112991
12060;09.08.2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003487896935331251;0;0;0;0;0;0;0;0.07581569353551909;0;0.009444398099999998;0.0013660764290420848;0.01634965403852458;0.01300999999999999;0.002816933853329877;0.0009484454314207647;0.0002192776122950819;0.002779290219398907;0.006407870005464482;0.0010900406950580977;0.0021021006520666142;0.0013431932795293915;0.00028306812385337003;0.003012509151851218;0.011855927564596603;0.002009839896985971;0;0.024887969330257723
